index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
388786,375,5,16/01/2015,881,1,1,0,0,9168.435275419897
7824,831,2,03/03/2015,1839,1,1,0,0,16125.84766588571
135292,759,1,13/07/2015,871,1,1,0,1,9786.179592922928
220274,165,5,30/05/2014,535,1,0,0,0,5060.163534537729
519967,82,7,19/01/2014,0,0,0,0,0,220.4443017067328
647783,712,5,17/07/2015,521,1,1,0,0,6371.482765849897
437065,881,4,04/07/2013,744,1,1,0,0,7008.8488153922335
64139,82,5,27/03/2015,836,1,0,0,0,8572.054440073547
86,871,6,21/02/2015,618,1,0,0,0,5761.965142649237
248122,1010,2,25/03/2014,539,1,0,0,0,4816.196716824505
450800,520,5,22/05/2015,475,1,1,0,0,5486.450157771482
6315,348,2,13/01/2015,802,1,1,0,0,8843.472273592537
409788,82,5,13/02/2015,823,1,0,0,0,8500.589982564936
580846,399,6,22/03/2014,512,1,0,0,0,4577.211117416101
331161,104,2,21/05/2013,1505,1,0,0,1,10600.729574570305
614592,705,2,26/11/2013,882,1,0,0,0,7333.273882102776
62377,1084,2,06/01/2015,770,1,1,0,1,8387.401959250514
465195,862,6,10/01/2015,528,1,0,0,0,4740.492571345179
407018,946,1,27/10/2014,487,1,0,0,1,3706.912434532284
169378,80,1,23/06/2014,490,1,0,0,0,4269.17311332787
657107,146,2,06/01/2015,748,1,1,0,1,7057.896908900895
421841,425,1,07/04/2014,456,1,0,0,0,3685.008103600071
107701,962,6,15/06/2013,737,1,0,0,0,6293.936285508688
207372,809,7,19/07/2015,0,0,0,0,0,611.9329002125826
574636,449,3,25/02/2015,1262,1,0,0,0,9885.536043931364
710710,739,3,17/04/2013,508,1,0,0,0,5057.939823367562
223035,831,1,30/06/2014,2303,1,1,0,0,20038.25690045621
559188,427,4,05/06/2014,807,1,1,0,0,7386.732255872098
285289,295,4,30/01/2014,504,1,0,0,0,4136.340403562486
380736,11,4,03/01/2013,1123,1,0,0,1,7499.441872286224
637018,290,2,01/04/2014,803,1,1,0,0,8504.884859017686
254864,715,6,28/03/2015,237,1,0,0,0,2170.630391492785
164628,85,4,05/03/2015,934,1,1,0,0,10011.874048765676
656103,1014,3,13/11/2013,1182,1,0,0,0,8809.891105992006
2424,998,4,13/03/2014,504,1,0,0,0,4610.892417764176
162811,698,7,31/08/2014,0,0,0,0,0,531.3076894805713
290642,729,1,25/03/2013,1281,1,1,0,1,12249.365286562186
638714,814,1,18/11/2013,961,1,1,0,0,10485.74610296361
98386,515,6,08/03/2014,847,1,0,0,0,7543.128398602696
63188,1062,5,14/03/2014,566,1,0,0,0,6057.519774312269
240339,254,1,15/04/2013,161,1,0,0,0,858.8275824199947
483699,858,7,22/06/2014,0,0,0,0,0,0.0
166785,97,7,21/06/2015,0,0,0,0,0,93.6318260192922
168236,1008,7,10/08/2014,0,0,0,0,0,0.0
63933,17,4,27/02/2014,652,1,0,0,0,5630.794304515145
329248,999,7,23/02/2014,0,0,0,0,0,118.22628817362089
257295,482,2,23/09/2014,612,1,0,0,0,5040.710197348025
451122,1037,2,10/09/2013,855,1,1,0,0,8098.948578859713
621646,877,2,01/01/2013,0,0,0,a,1,0.0
61138,29,7,19/01/2014,0,0,0,0,0,140.88062074842188
55442,861,5,17/05/2013,407,1,1,0,0,4007.491257345653
259173,605,1,15/06/2015,656,1,1,0,0,8410.101131738693
580660,217,5,26/12/2014,0,0,0,c,1,0.0
527485,633,6,28/12/2013,653,1,0,0,0,6458.827026693723
376337,885,5,23/01/2015,692,1,0,0,0,6070.149507988798
549499,652,5,16/01/2015,752,1,1,0,0,7892.489800043794
273245,55,7,27/10/2013,0,0,0,0,0,269.872980592713
86085,404,6,01/06/2013,236,1,0,0,0,2011.4469041185912
440380,545,6,09/08/2014,738,1,0,0,0,6823.208063667211
667204,678,7,18/05/2014,0,0,0,0,0,465.6642512813297
438716,418,1,25/05/2015,0,0,0,a,0,66.73452238665858
487688,389,7,05/10/2014,0,0,0,0,0,458.90167181337085
287071,1002,4,13/03/2014,584,1,0,0,0,4847.234014315071
640122,629,6,27/07/2013,690,1,0,0,0,6636.586138752455
627296,167,5,19/06/2015,1020,1,1,0,0,8938.840976896676
336559,262,6,28/06/2014,3394,1,0,0,0,22522.895705779727
443155,131,6,17/05/2014,468,1,0,0,0,4730.372842118205
431741,480,4,09/04/2015,601,1,0,0,1,5867.151131106585
289814,143,7,05/07/2015,0,0,0,0,0,71.04678591575144
111817,359,3,21/05/2014,538,1,1,0,0,6067.19075723211
391992,722,2,06/05/2014,1727,1,1,0,0,14397.088102123107
76070,408,6,27/04/2013,511,1,0,0,0,4836.766275208634
702396,359,6,14/03/2015,594,1,0,0,0,6062.924769999257
153719,449,7,17/02/2013,0,0,0,0,0,542.5251178733844
225810,98,4,17/10/2013,340,1,0,0,0,3434.345685981535
95006,1104,5,29/05/2015,411,1,0,0,1,4612.912216192842
187779,352,6,27/06/2015,618,1,0,0,0,6606.032508888137
567864,427,5,06/06/2014,889,1,1,0,0,7802.8690167366185
274907,8,5,27/12/2013,560,1,0,0,1,5341.174433681006
289197,90,6,20/07/2013,961,1,0,0,0,7760.193760237022
88363,682,4,11/12/2014,2088,1,0,0,0,13199.904146670198
204331,932,6,21/12/2013,855,1,0,0,0,7332.768431523544
556248,1011,3,20/05/2015,869,1,1,0,0,8688.912876235043
314176,741,3,10/12/2014,822,1,0,0,0,7843.175533983062
42422,189,6,08/03/2014,780,1,0,0,0,7066.05522942965
641050,821,1,04/03/2013,1261,1,1,0,0,14003.63953945897
502446,357,4,21/03/2013,1053,1,1,0,0,8824.278019987798
225634,961,3,22/10/2014,655,1,1,0,0,6399.595452001189
486029,24,5,27/03/2015,790,1,0,0,0,7434.508798077154
272121,903,4,10/04/2014,793,1,0,0,0,7681.68027426752
431093,84,1,14/10/2013,1275,1,0,0,0,11236.111676117538
489809,848,5,12/06/2015,657,1,0,0,0,6173.866065912813
305403,682,1,13/07/2015,2278,1,1,0,0,17366.904571199208
351858,1099,7,21/04/2013,645,1,0,0,0,4543.436997547814
37096,1074,7,11/01/2015,0,0,0,0,0,0.0
290397,833,7,07/09/2014,0,0,0,0,0,0.0
381992,399,1,27/04/2015,683,1,1,0,0,7738.2803414140835
389193,465,3,11/03/2015,465,1,0,0,0,4201.276087567389
186672,50,7,19/05/2013,0,0,0,0,0,711.5186595943856
39154,125,2,30/09/2014,1906,1,1,0,0,15538.425781473372
113263,632,5,29/03/2013,0,0,1,b,0,0.0
203972,981,4,13/02/2014,673,1,0,0,0,5937.544377215468
367420,113,2,26/03/2013,702,1,1,0,1,7329.454107489429
670896,693,5,06/12/2013,472,1,1,0,0,6003.503923769151
8748,796,6,22/02/2014,405,1,0,0,0,3815.775166894679
586740,425,5,06/09/2013,385,1,0,0,0,3118.554066148698
418245,78,2,16/12/2014,686,1,1,0,0,8139.310244404212
249915,648,2,16/09/2014,615,1,1,0,0,6545.175902545548
528057,355,5,17/01/2014,955,1,0,0,0,7657.932358596614
671309,554,2,13/08/2013,521,1,1,0,0,6307.287931693517
17363,696,6,07/03/2015,807,1,0,0,0,7685.466834366534
277502,20,1,28/04/2014,1052,1,1,0,0,10910.172432044325
304213,121,2,17/06/2014,609,1,1,0,0,6698.722841358925
322363,194,7,07/07/2013,0,0,0,0,0,0.0
167459,172,4,12/03/2015,755,1,0,0,0,6498.2879655416655
283796,107,1,27/05/2013,997,1,1,0,0,10576.85664408609
326228,271,2,09/09/2014,904,1,0,0,0,6569.112921911868
525416,344,5,28/02/2014,1080,1,0,0,0,8658.341167257982
658395,188,7,14/12/2014,0,0,0,0,0,341.15996293966685
129755,810,6,07/03/2015,470,1,0,0,0,5373.033273509191
440348,626,3,16/10/2013,690,1,0,0,0,6058.652363822317
201382,1091,4,20/03/2014,619,1,1,0,0,6105.069901036234
499758,522,4,30/04/2015,891,1,1,0,0,9188.237884649569
921,691,1,21/01/2013,747,1,1,0,0,7168.451968124436
150520,80,6,22/11/2014,662,1,0,0,0,6232.812590076311
648775,586,4,27/06/2013,1807,1,0,0,0,11688.051192115528
631343,774,7,30/11/2014,0,0,0,0,0,0.0
1567,3,1,28/10/2013,491,1,0,0,1,3981.4152847265514
660468,490,3,05/06/2013,1039,1,1,0,0,9114.16170571079
287852,190,4,05/06/2014,764,1,1,0,0,7804.487142547021
569281,858,1,02/02/2015,431,1,1,0,0,5217.784723594879
539100,1081,4,14/03/2013,0,0,0,0,0,429.21157089797316
595735,76,2,03/03/2015,961,1,1,0,0,9029.968915996484
85967,221,5,20/03/2015,614,1,1,0,0,5488.252814685741
384033,135,1,21/04/2014,0,0,0,b,1,26.187175888144193
441864,661,5,24/01/2014,576,1,1,0,0,6215.805614492234
681346,324,7,13/04/2014,0,0,0,0,0,154.97970491427319
161509,819,3,07/05/2014,557,1,1,0,0,5939.274751697742
503610,611,5,17/07/2015,480,1,1,0,0,5828.461515554651
659719,98,6,30/11/2013,533,1,0,0,0,5327.475821047285
170647,904,2,09/07/2013,422,1,0,0,0,5654.839198255527
582147,816,6,20/07/2013,527,1,0,0,0,5342.803650736118
119150,596,4,01/05/2014,0,0,1,a,0,836.1867929371643
235133,380,1,11/03/2013,1161,1,0,0,0,8407.250634310949
596293,198,5,22/05/2015,367,1,1,0,0,4011.93000323172
10810,268,3,13/11/2013,582,1,0,0,0,4950.154289274186
375428,853,2,07/05/2013,984,1,0,0,0,7504.943187795647
516115,537,7,25/08/2013,0,0,0,0,0,92.54319258626401
145489,769,1,25/02/2013,2409,1,0,0,0,17068.898457370662
535526,369,7,20/01/2013,0,0,0,0,0,577.1465307329797
474798,170,4,16/10/2014,453,1,0,0,1,4271.21762927527
480353,647,2,19/08/2014,710,1,1,0,1,7351.053536336112
610100,925,2,22/04/2014,1456,1,0,0,1,9106.82108035422
566841,997,4,29/08/2013,442,1,1,0,0,5144.583279193056
234917,857,3,24/09/2014,800,1,0,0,0,6152.669970975124
403124,727,4,27/02/2014,431,1,0,0,0,4425.595891576519
596551,460,1,13/04/2015,460,1,1,0,0,6347.321004851393
123767,1096,1,30/12/2013,893,1,0,0,1,7061.822848331524
306266,735,7,01/03/2015,0,0,0,0,0,82.16023858678024
16373,489,7,27/01/2013,0,0,0,0,0,0.0
126034,642,6,21/03/2015,447,1,0,0,0,4333.3540960672
658346,698,6,14/02/2015,2037,1,0,0,0,14719.496996691583
553150,212,4,11/06/2015,405,1,0,0,0,4168.639441426256
510687,1032,6,10/08/2013,453,1,0,0,0,4479.302034875534
513,394,1,01/09/2014,828,1,1,0,1,9056.70592062192
60941,485,6,20/06/2015,499,1,0,0,0,5284.674618520158
567480,414,2,02/04/2013,476,1,0,0,1,4727.665467276811
155031,415,1,14/01/2013,369,1,0,0,0,3609.231922954015
61303,704,1,14/10/2013,1073,1,0,0,0,8774.033178838163
333869,780,5,08/05/2015,851,1,1,0,0,8477.563456261772
643239,538,6,06/07/2013,340,1,0,0,0,3582.7513143812553
524639,1000,6,02/11/2013,678,1,0,0,0,7131.570456006367
643288,790,7,14/12/2014,0,0,0,0,0,320.5092099384685
698456,616,7,25/01/2015,0,0,0,0,0,0.0
711313,477,4,30/07/2015,448,1,1,0,0,5440.2767208523965
707080,317,2,20/08/2013,461,1,0,0,1,4466.542759230279
549705,55,6,06/09/2014,352,1,0,0,0,3740.9359222010276
380051,143,4,20/02/2014,635,1,1,0,0,6484.211183394926
617574,515,2,24/02/2015,591,1,0,0,0,5344.741120175008
616192,881,7,23/06/2013,0,0,0,0,0,94.79638045059203
72105,663,7,15/02/2015,0,0,0,0,0,0.0
554068,743,3,26/11/2014,457,1,1,0,0,5388.501188605634
681659,1005,6,04/07/2015,704,1,0,0,0,6686.059915035094
187204,146,7,23/02/2014,0,0,0,0,0,0.0
455033,11,1,28/01/2013,1061,1,0,0,0,7284.090240857355
241314,979,1,09/09/2013,891,1,1,0,0,8950.392113294749
490594,533,3,20/08/2014,786,1,1,0,1,8239.404938966067
276112,282,6,21/12/2013,487,1,0,0,0,5290.153946231156
586427,132,2,26/11/2013,475,1,0,0,0,4501.669022519808
556700,557,1,14/04/2014,882,1,1,0,1,9502.475032797476
48205,751,5,03/05/2013,713,1,1,0,0,7347.529357743834
652817,1022,3,05/11/2014,962,1,1,0,0,8545.640248787624
632040,1080,7,26/04/2015,0,0,0,0,0,721.9447691410793
369302,588,3,22/07/2015,453,1,0,0,1,5245.631641036497
443835,962,4,25/09/2014,701,1,0,0,0,5612.617885891827
142150,587,1,07/10/2013,869,1,1,0,0,8893.537823567123
402548,91,6,11/01/2014,736,1,0,0,0,6578.837808651806
685802,1034,3,07/01/2015,675,1,1,0,0,8239.44420315614
513975,487,2,01/07/2014,693,1,1,0,0,7268.510938262552
343956,784,6,31/01/2015,635,1,0,0,0,5973.688507778893
643464,447,1,18/05/2015,744,1,1,0,0,7694.278059454832
110725,173,6,16/08/2014,766,1,0,0,0,6877.110013902473
555388,506,2,28/01/2014,745,1,0,0,0,6032.918485527598
579499,336,7,08/03/2015,0,0,0,0,0,0.0
376237,778,2,07/07/2015,647,1,0,0,0,5791.710024310118
492807,656,6,06/06/2015,385,1,0,0,0,3924.8917652497294
353234,675,5,28/06/2013,496,1,0,0,0,4328.6672123741555
670880,439,6,06/12/2014,843,1,0,0,0,7672.462264009578
168017,599,3,30/07/2014,889,1,1,0,1,7148.357936849314
670683,31,4,02/01/2014,592,1,0,0,1,4046.9466265566584
362719,725,4,21/03/2013,636,1,1,0,0,6499.027149187824
378598,209,2,06/08/2013,941,1,0,0,0,6397.738617115435
45759,16,2,15/07/2014,1057,1,1,0,0,9425.471115151571
443619,190,1,02/03/2015,782,1,1,0,0,8707.831134202395
232091,163,6,30/03/2013,1239,1,0,0,0,10681.107844739025
158623,653,4,08/01/2015,395,1,1,0,0,4517.827386604818
216886,217,6,09/11/2013,619,1,0,0,0,5296.472321974438
499834,518,5,07/03/2014,544,1,1,0,1,5588.393120259885
15090,84,6,06/06/2015,1270,1,0,0,0,12024.575966011043
309112,93,6,31/08/2013,342,1,0,0,0,3473.3407252747133
695008,634,7,28/12/2014,0,0,0,0,0,440.286209312392
679352,135,1,29/12/2014,582,1,0,0,1,5817.255474603985
355080,180,6,08/02/2014,906,1,0,0,0,7817.586340344137
532859,139,3,06/11/2013,537,1,1,0,0,6000.763469147342
572393,878,6,01/11/2014,732,1,0,0,0,6526.264695515696
161393,559,3,22/01/2014,746,1,1,0,0,6568.943325682605
345269,836,6,21/12/2013,540,1,0,0,0,5262.507056561749
225919,1104,2,27/08/2013,438,1,1,0,1,5698.686631356848
566179,645,5,14/06/2013,1214,1,0,0,0,8788.656535618236
342709,270,5,09/08/2013,1062,1,0,0,0,7485.606940734362
709522,4,6,02/03/2013,1557,1,0,0,0,10920.477391719018
436882,850,4,18/12/2014,804,1,1,0,0,8160.011975483516
272280,1041,2,12/03/2013,615,1,0,0,0,5212.346147097431
266281,840,2,31/03/2015,1040,1,1,0,1,9550.969015103334
484078,661,3,27/08/2014,466,1,0,0,1,4334.256617309693
416145,1052,6,22/06/2013,551,1,0,0,0,5267.472216464282
214684,556,6,15/02/2014,649,1,0,0,0,5931.917045606495
59352,524,2,11/02/2014,881,1,0,0,0,7606.16986499022
54181,1061,6,17/05/2014,612,1,0,0,0,5621.265307345657
171023,375,5,19/06/2015,787,1,1,0,0,8921.730845408583
700615,559,5,19/04/2013,725,1,0,0,0,5606.692313760718
569112,777,5,04/04/2014,396,1,1,0,0,4550.266575205669
337539,530,1,16/03/2015,609,1,1,0,0,7419.654834807613
287695,170,4,13/11/2014,594,1,1,0,0,6186.988705524889
92979,1091,1,22/12/2014,1209,1,0,0,1,11026.010414282115
362139,931,3,16/10/2013,397,1,0,0,1,3634.352552421915
540215,808,1,17/02/2014,677,1,1,0,1,8894.973815162492
198010,646,5,04/10/2013,919,1,0,0,0,7141.510479654448
561851,1001,3,04/02/2015,652,1,1,0,1,7608.615701103086
699795,735,4,20/02/2014,563,1,1,0,0,5999.483879865997
571196,696,4,06/02/2014,1041,1,1,0,0,9678.45431379209
294195,90,6,13/12/2014,1218,1,0,0,0,10228.892091628293
562094,656,5,31/05/2013,485,1,1,0,0,5402.290399063177
403499,676,1,28/01/2013,1120,1,0,0,0,7862.436114274004
305682,672,3,16/07/2014,1379,1,1,0,0,10985.4716851319
228029,382,5,18/07/2014,794,1,1,0,0,8731.496006565352
376822,1037,3,06/08/2014,829,1,1,0,1,7980.522838391498
344440,744,1,30/06/2014,977,1,1,0,0,10425.035530368876
595649,1049,4,08/05/2014,694,1,1,0,0,7221.235680536017
558029,489,6,26/07/2014,301,1,0,0,0,2984.431351110671
144820,722,6,12/10/2013,1372,1,0,0,1,10497.997240002485
120870,597,5,22/03/2013,748,1,1,0,1,5895.374311800139
592497,296,6,02/03/2013,486,1,0,0,0,4240.258379256123
310664,623,4,10/01/2013,850,1,1,0,0,7860.396695770752
257326,579,3,23/07/2014,756,1,0,0,1,6576.658800932918
345896,512,7,10/05/2015,1468,1,0,0,0,9297.818715364301
65232,355,5,13/03/2015,1077,1,0,0,0,8666.31849818092
80451,620,6,27/04/2013,717,1,0,0,0,6711.88155727199
304455,403,2,12/02/2013,710,1,0,0,0,5986.201382879073
141955,276,6,01/11/2014,337,1,0,0,0,3190.4250959821316
552393,519,1,25/02/2013,453,1,0,0,0,4120.865266569747
385433,1015,7,25/08/2013,0,0,0,0,0,29.645857541315774
10618,663,4,31/01/2013,394,1,0,0,0,3715.514249820121
211870,475,2,26/02/2013,807,1,0,0,0,6234.7995386563225
58265,398,3,21/01/2015,517,1,0,0,0,4360.435825605671
198505,1005,3,13/02/2013,787,1,0,0,0,6072.946540452542
409103,98,5,11/04/2014,438,1,0,0,0,4423.245405491032
615719,1055,4,18/06/2015,935,1,1,0,0,8792.004730064898
383088,722,3,20/05/2015,1654,1,1,0,0,13842.240500375545
644344,1009,2,15/01/2013,464,1,0,0,0,3944.7195635432927
507617,533,2,22/10/2013,900,1,1,0,0,9469.53309674347
518667,776,7,05/01/2014,0,0,0,0,0,524.7715159773209
407691,796,4,14/03/2013,612,1,0,0,0,5073.103480359952
147199,1081,6,05/01/2013,0,0,0,0,0,449.3617394513023
604688,391,4,23/01/2014,705,1,1,0,0,8282.122704412533
659017,733,1,22/09/2014,3540,1,0,0,0,14031.054588203018
532686,878,3,03/09/2014,885,1,1,0,1,8104.719092208404
25232,607,7,24/03/2013,0,0,0,0,0,0.0
547044,807,4,27/03/2014,838,1,0,0,0,7702.400845678321
661829,244,5,23/01/2015,530,1,0,0,0,5158.87871239285
483897,874,6,06/06/2015,549,1,0,0,0,5580.041578979287
459644,90,2,10/03/2015,956,1,0,0,0,7265.435279904378
464177,885,4,03/04/2014,690,1,1,0,0,6719.2561176459585
635166,461,2,22/07/2014,344,1,0,0,0,3571.542247501795
215540,700,6,29/03/2014,284,1,0,0,0,2895.83240372903
445608,902,7,25/08/2013,0,0,0,0,0,223.40505782528047
462872,182,5,20/09/2013,387,1,0,0,0,3802.250775602276
17570,815,6,14/03/2015,641,1,0,0,0,6743.053019825965
548696,125,5,25/07/2014,1217,1,0,0,1,9207.820362324708
85142,882,2,16/07/2013,883,1,1,0,0,7896.4839857240495
284473,799,2,23/04/2013,810,1,1,0,0,8318.290770787748
547488,734,6,10/08/2013,298,1,0,0,0,3034.691468366864
246717,468,3,13/02/2013,633,1,0,0,0,5692.4637211353765
75378,61,4,05/06/2014,616,1,1,0,0,6803.05046905864
342616,591,5,14/03/2014,553,1,0,0,0,5113.214589820069
32638,202,2,31/12/2013,339,1,0,0,1,4176.120978372899
433249,840,6,14/12/2013,1204,1,0,0,0,9744.384187143583
96141,158,4,22/05/2014,497,1,1,0,0,6273.34752292061
384550,1047,3,26/11/2014,520,1,1,0,0,6780.931281900516
24909,366,4,10/01/2013,593,1,1,0,0,6013.156956142052
680611,923,6,11/10/2014,539,1,0,0,0,5048.211451485937
546647,180,3,20/08/2014,908,1,1,0,1,8557.567118784551
605947,468,7,17/03/2013,0,0,0,0,0,280.049009049127
244665,294,5,24/07/2015,735,1,0,0,0,6193.19153589112
602498,464,3,01/04/2015,1672,1,1,0,1,14084.319951191605
48642,912,5,02/08/2013,635,1,1,0,1,6588.747110307582
709601,843,4,07/08/2014,983,1,1,0,1,15084.753657499597
257303,182,6,04/10/2014,552,1,0,0,0,5357.1182390250115
626621,376,4,28/02/2013,1095,1,0,0,0,8605.752618226257
130720,906,3,21/05/2014,1303,1,1,0,0,10367.620791815178
365313,1097,4,08/01/2015,2456,1,1,0,0,11208.26758618495
219344,535,2,28/07/2015,1024,1,1,0,1,10866.655446652945
407875,518,3,28/08/2013,460,1,1,0,1,5006.310735167778
597440,506,2,19/02/2013,879,1,1,0,0,8153.77907425327
98356,74,5,02/05/2014,1102,1,1,0,0,9415.355100870582
72393,193,1,08/09/2014,661,1,0,0,1,6795.1804923253
163576,376,7,05/07/2015,0,0,0,0,0,615.3662113604931
135264,442,3,23/01/2013,440,1,1,0,0,4783.193096882797
31404,245,3,11/12/2013,964,1,0,0,0,7719.470606855749
54362,262,4,07/03/2013,3092,1,1,0,1,23130.84573467282
150362,995,5,15/03/2013,749,1,0,0,0,6471.045250243602
156925,605,2,28/01/2014,357,1,0,0,0,4278.797051825784
263988,876,5,29/05/2015,1119,1,0,0,0,8681.772354585304
202808,344,2,16/04/2013,1010,1,0,0,0,7902.876798655047
113652,570,4,05/12/2013,738,1,1,0,0,6714.927493276661
221189,308,4,07/08/2014,945,1,1,0,1,8316.451011535632
131163,936,6,20/07/2013,913,1,0,0,0,7093.45862024257
48609,135,3,21/05/2014,440,1,1,0,0,5292.7993660989805
14055,253,3,20/08/2014,810,1,1,0,0,9972.180708400441
452588,1070,6,01/06/2013,1037,1,0,0,0,8259.269268120346
448107,719,7,06/10/2013,0,0,0,0,0,106.46016905267734
598568,834,1,25/02/2013,631,1,0,0,0,5463.210462726182
533006,202,2,05/05/2015,527,1,1,0,0,6587.427164702879
655961,480,6,10/05/2014,372,1,0,0,0,4037.6204357319393
124557,798,5,20/03/2015,952,1,1,0,0,8605.939524507448
30719,997,6,10/01/2015,421,1,0,0,0,4036.457858377846
264002,233,6,13/12/2014,1016,1,0,0,0,9604.374061105787
591292,455,2,02/07/2013,439,1,1,0,0,5355.514133462643
92163,19,4,28/03/2013,823,1,1,0,1,7713.781073238335
148132,823,5,31/10/2014,673,1,0,0,0,6345.519414011725
210847,474,6,01/11/2014,770,1,0,0,0,6523.996859364332
83102,458,4,29/01/2015,601,1,1,0,0,6121.296651935076
453786,649,7,15/02/2015,0,0,0,0,0,0.0
262944,248,5,20/03/2015,995,1,1,0,0,9079.795003358902
687776,260,4,23/01/2014,811,1,1,0,0,6373.75763448124
392,776,7,18/01/2015,0,0,0,0,0,375.44533748746977
652107,870,7,20/07/2014,0,0,0,0,0,0.0
484784,931,4,12/12/2013,458,1,0,0,0,4362.338736906022
615513,870,4,05/02/2015,834,1,1,0,1,7435.820011669696
680312,922,7,29/06/2014,0,0,0,0,0,23.967173915661903
265057,768,7,08/09/2013,0,0,0,0,0,154.93407944930877
198946,242,6,19/04/2014,455,1,0,0,1,4513.999478515964
589916,482,2,09/06/2015,691,1,0,0,0,6223.39131664015
311729,639,4,14/05/2015,0,0,0,a,0,305.1110389833682
194429,53,7,24/02/2013,0,0,0,0,0,596.6294891600309
63646,911,3,29/04/2015,960,1,1,0,0,9713.518965051133
36691,971,3,07/05/2014,1017,1,1,0,0,9046.84753864319
68089,37,3,10/07/2013,738,1,0,0,0,6050.628544295368
365193,853,3,31/12/2014,533,1,0,0,1,5312.925327416643
57957,829,7,25/05/2014,0,0,0,0,0,0.0
430347,785,5,06/09/2013,442,1,0,0,0,4093.733371182437
359932,201,1,15/12/2014,605,1,1,0,0,7340.205246359303
59878,584,5,29/05/2015,517,1,0,0,0,4656.22556661124
615682,254,5,20/09/2013,215,1,0,0,0,1706.1668803993646
215503,517,5,15/02/2013,577,1,0,0,0,5267.237484224385
454536,86,6,31/05/2014,549,1,0,0,0,4300.276530239178
292448,703,3,11/06/2014,326,1,0,0,0,3428.451112988966
284267,767,5,24/10/2014,688,1,1,0,1,7215.816279142466
162242,332,6,12/04/2014,236,1,0,0,0,1885.8795145823792
51103,117,6,04/01/2014,300,1,0,0,0,2968.539165212812
174245,616,3,24/06/2015,728,1,0,0,0,6302.107303142034
304255,1087,7,28/09/2014,0,0,0,0,0,4.40080349754757
123722,468,3,20/05/2015,534,1,1,0,0,6472.222689951753
607845,653,5,02/01/2015,555,1,0,0,1,5265.475620192088
501947,813,5,18/10/2013,572,1,0,0,0,4706.5810889856675
647065,74,4,10/04/2014,808,1,0,0,0,6280.815075206827
647809,42,6,16/08/2014,955,1,0,0,0,8449.076884993392
52557,1051,6,06/06/2015,789,1,0,0,0,7225.970178864373
370611,373,2,12/11/2013,250,1,0,0,0,3211.909785250467
158044,10,3,04/12/2013,571,1,1,0,0,6807.435441324904
32745,487,3,18/02/2015,625,1,1,0,0,6594.99741968436
662256,83,4,30/01/2014,324,1,0,0,0,3347.784934147737
599887,39,2,19/11/2013,741,1,1,0,0,7655.302864671609
209767,847,1,14/07/2014,1073,1,1,0,1,11851.341066120965
647327,335,3,05/06/2013,2985,1,1,0,0,18214.981279338317
21350,440,7,08/06/2014,0,0,0,0,0,0.0
88344,853,5,22/05/2015,1085,1,1,0,0,9979.701671027477
625348,212,6,07/09/2013,342,1,0,0,0,3507.9164747695722
456113,657,6,27/09/2014,576,1,0,0,0,5458.563300365253
306044,497,7,16/06/2013,0,0,0,0,0,18.60630071398045
334494,976,7,22/06/2014,0,0,0,0,0,0.0
464707,642,7,08/06/2014,0,0,0,0,0,39.340094731392355
437788,91,2,24/12/2013,480,1,0,0,1,4687.365800927045
406009,836,2,17/09/2013,684,1,0,0,0,5191.01345514463
363104,991,1,03/06/2013,606,1,1,0,0,6995.946284321712
70317,240,5,20/03/2015,494,1,1,0,0,5506.181950483672
182097,51,3,08/01/2014,514,1,1,0,0,6999.183693867173
189454,568,4,04/04/2013,316,1,0,0,1,2865.409347117635
609059,284,5,23/08/2013,346,1,0,0,1,3458.7449487043127
582765,828,6,22/03/2014,317,1,0,0,0,2847.7579413644926
171808,832,5,08/03/2013,619,1,1,0,0,6317.327315871806
650296,177,2,15/07/2014,623,1,1,0,0,6686.259172819428
680333,787,7,27/04/2014,0,0,0,0,0,0.0
432460,561,3,29/05/2013,809,1,1,0,0,7679.447727338898
339592,349,7,30/03/2014,0,0,0,0,0,266.70086767703157
484907,629,1,20/05/2013,0,0,0,a,0,139.10950048793893
300412,871,2,07/05/2013,377,1,0,0,0,3585.124597398771
582945,483,6,16/11/2013,233,1,0,0,0,2110.0142097362655
